epoch,timestamp,slashed_validators,slashing_penalty_eth,gross_loss_eth,cl_rewards_eth,mev_proxy_eth,participation_rate,stored_score,stored_risk,recomputed_score,recomputed_risk,score_drift,has_rewards_data
441121,2026-04-15 00:59,0,0.0,0.0,0.0,0.004144346,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441122,2026-04-15 01:09,0,0.0,0.0,0.0,0.006452227,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441123,2026-04-15 01:15,0,0.0,0.0,0.0,0.004629882,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441124,2026-04-15 01:24,0,0.0,0.0,0.0,0.002479395,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441125,2026-04-15 01:29,0,0.0,0.0,0.0,0.004810533,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441126,2026-04-15 01:34,0,0.0,0.0,0.0,0.009077767,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441127,2026-04-15 01:39,0,0.0,0.0,0.0,0.006821042,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441128,2026-04-15 01:45,0,0.0,0.0,0.0,0.005016875,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441129,2026-04-15 01:54,0,0.0,0.0,0.0,0.00391318,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441130,2026-04-15 02:00,0,0.0,0.0,0.0,0.003994798,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441131,2026-04-15 02:05,0,0.0,0.0,0.0,0.00337742,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441132,2026-04-15 02:10,0,0.0,0.0,0.0,0.002523478,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441133,2026-04-15 02:19,0,0.0,0.0,0.0,0.001372089,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441134,2026-04-15 02:25,0,0.0,0.0,0.0,0.003118485,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441135,2026-04-15 02:30,0,0.0,0.0,0.0,0.001604179,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441136,2026-04-15 02:35,0,0.0,0.0,0.0,0.002641974,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441137,2026-04-15 02:45,0,0.0,0.0,0.0,0.00477571,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441138,2026-04-15 02:50,0,0.0,0.0,0.0,0.006485715,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441139,2026-04-15 02:55,0,0.0,0.0,0.0,0.005831715,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441140,2026-04-15 03:01,0,0.0,0.0,0.0,0.004261954,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441141,2026-04-15 03:10,0,0.0,0.0,0.0,0.002492446,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441142,2026-04-15 03:16,0,0.0,0.0,0.0,0.007256962,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441143,2026-04-15 03:21,0,0.0,0.0,0.0,0.006975111,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441144,2026-04-15 03:26,0,0.0,0.0,0.0,0.006691563,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441145,2026-04-15 03:36,0,0.0,0.0,0.0,0.004813949,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441146,2026-04-15 03:41,0,0.0,0.0,0.0,0.001330787,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441147,2026-04-15 03:47,0,0.0,0.0,0.0,0.005633459,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441148,2026-04-15 03:52,0,0.0,0.0,0.0,0.005741405,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441149,2026-04-15 04:02,0,0.0,0.0,0.0,0.006712486,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441150,2026-04-15 04:07,0,0.0,0.0,0.0,0.005635519,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441151,2026-04-15 04:12,0,0.0,0.0,0.0,0.006176721,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441152,2026-04-15 04:17,0,0.0,0.0,0.0,0.007313965,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441153,2026-04-15 04:27,0,0.0,0.0,0.0,0.007082201,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441154,2026-04-15 04:32,0,0.0,0.0,0.0,0.006926076,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441155,2026-04-15 04:37,0,0.0,0.0,0.0,0.005392018,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441156,2026-04-15 04:47,0,0.0,0.0,0.0,0.008908253,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441157,2026-04-15 04:52,0,0.0,0.0,0.0,0.003533604,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441158,2026-04-15 05:02,0,0.0,0.0,0.0,0.001779374,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441159,2026-04-15 05:07,0,0.0,0.0,0.0,0.004190057,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441160,2026-04-15 05:12,0,0.0,0.0,0.0,0.00705945,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441161,2026-04-15 05:17,0,0.0,0.0,0.0,0.007986062,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441162,2026-04-15 05:22,0,0.0,0.0,0.0,0.005999623,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441163,2026-04-15 05:32,0,0.0,0.0,0.0,0.003895653,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441164,2026-04-15 05:37,0,0.0,0.0,0.0,0.004680142,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441165,2026-04-15 05:42,0,0.0,0.0,0.0,0.001966611,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441166,2026-04-15 05:47,0,0.0,0.0,0.0,0.000851979,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441167,2026-04-15 05:57,0,0.0,0.0,0.0,0.001455312,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441168,2026-04-15 06:02,0,0.0,0.0,0.0,0.002979339,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441169,2026-04-15 06:07,0,0.0,0.0,0.0,0.001235963,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441170,2026-04-15 06:17,0,0.0,0.0,0.0,0.001054699,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441171,2026-04-15 06:22,0,0.0,0.0,0.0,0.00175694,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441172,2026-04-15 06:27,0,0.0,0.0,0.0,0.000789976,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441173,2026-04-15 06:32,0,0.0,0.0,0.0,0.001033813,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441174,2026-04-15 06:41,0,0.0,0.0,0.0,0.001262786,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441175,2026-04-15 06:46,0,0.0,0.0,0.0,0.00114204,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441176,2026-04-15 06:51,0,0.0,0.0,0.0,0.001038212,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441177,2026-04-15 07:01,0,0.0,0.0,0.0,0.00131765,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441178,2026-04-15 07:06,0,0.0,0.0,0.0,0.002060463,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441179,2026-04-15 07:11,0,0.0,0.0,0.0,0.002293841,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441180,2026-04-15 07:21,0,0.0,0.0,0.0,0.004336756,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441181,2026-04-15 07:26,0,0.0,0.0,0.0,0.00097775,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441182,2026-04-15 07:35,0,0.0,0.0,0.0,0.00098608,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441183,2026-04-15 07:40,0,0.0,0.0,0.0,0.002310656,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441184,2026-04-15 07:46,0,0.0,0.0,0.0,0.00121499,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441185,2026-04-15 07:50,0,0.0,0.0,0.0,0.001065874,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441186,2026-04-15 07:55,0,0.0,0.0,0.0,0.001229873,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441187,2026-04-15 08:05,0,0.0,0.0,0.0,0.001747417,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441188,2026-04-15 08:10,0,0.0,0.0,0.0,0.002303446,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441189,2026-04-15 08:15,0,0.0,0.0,0.0,0.000313766,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441190,2026-04-15 08:20,0,0.0,0.0,0.0,0.002348497,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441191,2026-04-15 08:30,0,0.0,0.0,0.0,0.000688188,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441192,2026-04-15 08:39,0,0.0,0.0,0.0,0.001593442,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441194,2026-04-15 08:49,0,0.0,0.0,0.0,0.001506044,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441195,2026-04-15 08:54,0,0.0,0.0,0.0,0.001077093,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441196,2026-04-15 08:59,0,0.0,0.0,0.0,0.000647008,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441197,2026-04-15 09:09,0,0.0,0.0,0.0,0.001720059,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441199,2026-04-15 09:19,0,0.0,0.0,0.0,0.000828559,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441200,2026-04-15 09:28,0,0.0,0.0,0.0,0.000806543,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441201,2026-04-15 09:34,0,0.0,0.0,0.0,0.000480076,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441202,2026-04-15 09:39,0,0.0,0.0,0.0,0.001757544,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441203,2026-04-15 09:44,0,0.0,0.0,0.0,0.00123863,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441204,2026-04-15 09:53,0,0.0,0.0,0.0,0.000419359,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441205,2026-04-15 09:59,0,0.0,0.0,0.0,0.000745715,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441206,2026-04-15 10:04,0,0.0,0.0,0.0,0.001009714,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441207,2026-04-15 10:13,0,0.0,0.0,0.0,0.002175846,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441208,2026-04-15 10:19,0,0.0,0.0,0.0,0.000895502,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441209,2026-04-15 10:24,0,0.0,0.0,0.0,0.001064616,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441210,2026-04-15 10:29,0,0.0,0.0,0.0,0.001111197,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441211,2026-04-15 10:38,0,0.0,0.0,0.0,0.001046716,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441212,2026-04-15 10:43,0,0.0,0.0,0.0,0.000609573,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441213,2026-04-15 10:48,0,0.0,0.0,0.0,0.002693506,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441214,2026-04-15 10:58,0,0.0,0.0,0.0,0.000311113,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441215,2026-04-15 11:03,0,0.0,0.0,0.0,0.002508425,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441216,2026-04-15 11:09,0,0.0,0.0,0.0,0.001077649,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441217,2026-04-15 11:14,0,0.0,0.0,0.0,0.002178188,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441218,2026-04-15 11:24,0,0.0,0.0,0.0,0.001301156,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441219,2026-04-15 11:29,0,0.0,0.0,0.0,0.001496537,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441220,2026-04-15 11:34,0,0.0,0.0,0.0,0.001824971,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441221,2026-04-15 11:43,0,0.0,0.0,0.0,0.001498793,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441222,2026-04-15 11:48,0,0.0,0.0,0.0,0.001936414,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441223,2026-04-15 11:58,0,0.0,0.0,0.0,0.001144091,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441224,2026-04-15 12:02,0,0.0,0.0,0.0,0.002049917,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441225,2026-04-15 12:08,0,0.0,0.0,0.0,0.002924516,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441226,2026-04-15 12:17,0,0.0,0.0,0.0,0.002235164,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441227,2026-04-15 12:22,0,0.0,0.0,0.0,0.00368364,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441228,2026-04-15 12:27,0,0.0,0.0,0.0,0.005086906,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441229,2026-04-15 12:36,0,0.0,0.0,0.0,0.005806208,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441230,2026-04-15 12:41,0,0.0,0.0,0.0,0.004030182,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441231,2026-04-15 12:46,0,0.0,0.0,0.0,0.003722171,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441232,2026-04-15 12:55,0,0.0,0.0,0.0,0.001086575,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441234,2026-04-15 13:05,0,0.0,0.0,0.0,0.003743785,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441235,2026-04-15 13:15,0,0.0,0.0,0.0,0.00211921,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441236,2026-04-15 13:20,0,0.0,0.0,0.0,0.001825446,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441237,2026-04-15 13:25,0,0.0,0.0,0.0,0.001236494,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441238,2026-04-15 13:30,0,0.0,0.0,0.0,0.001367567,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441239,2026-04-15 13:35,0,0.0,0.0,0.0,0.002184532,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441240,2026-04-15 13:40,0,0.0,0.0,0.0,0.001946858,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441241,2026-04-15 13:50,0,0.0,0.0,0.0,0.002907717,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441242,2026-04-15 13:56,0,0.0,0.0,0.0,0.003496237,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441243,2026-04-15 14:01,0,0.0,0.0,0.0,0.002899437,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441244,2026-04-15 14:06,0,0.0,0.0,0.0,0.001845316,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441245,2026-04-15 14:16,0,0.0,0.0,0.0,0.003290709,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441246,2026-04-15 14:21,0,0.0,0.0,0.0,0.004367014,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441247,2026-04-15 14:27,0,0.0,0.0,0.0,0.007402564,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441248,2026-04-15 14:32,0,0.0,0.0,0.0,0.003684268,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441249,2026-04-15 14:42,0,0.0,0.0,0.0,0.002309759,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441250,2026-04-15 14:47,0,0.0,0.0,0.0,0.002974521,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441251,2026-04-15 14:52,0,0.0,0.0,0.0,0.00458371,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441252,2026-04-15 14:57,0,0.0,0.0,0.0,0.004035473,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441253,2026-04-15 15:07,0,0.0,0.0,0.0,0.006487478,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441254,2026-04-15 15:12,0,0.0,0.0,0.0,0.002170112,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441255,2026-04-15 15:17,0,0.0,0.0,0.0,0.004669927,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441256,2026-04-15 15:27,0,0.0,0.0,0.0,0.004661375,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441257,2026-04-15 15:32,0,0.0,0.0,0.0,0.003937123,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441258,2026-04-15 15:42,0,0.0,0.0,0.0,0.006429211,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441259,2026-04-15 15:47,0,0.0,0.0,0.0,0.007658704,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441260,2026-04-15 15:52,0,0.0,0.0,0.0,0.003804078,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441261,2026-04-15 15:57,0,0.0,0.0,0.0,0.004288972,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441262,2026-04-15 16:03,0,0.0,0.0,0.0,0.002670947,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441263,2026-04-15 16:08,0,0.0,0.0,0.0,0.003482847,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441264,2026-04-15 16:17,0,0.0,0.0,0.0,0.003507473,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441265,2026-04-15 16:23,0,0.0,0.0,0.0,0.005716174,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441266,2026-04-15 16:28,0,0.0,0.0,0.0,0.004248472,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441267,2026-04-15 16:38,0,0.0,0.0,0.0,0.003657187,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441268,2026-04-15 16:43,0,0.0,0.0,0.0,0.003633674,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441269,2026-04-15 16:48,0,0.0,0.0,0.0,0.005529283,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441270,2026-04-15 16:53,0,0.0,0.0,0.0,0.002817125,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441271,2026-04-15 17:03,0,0.0,0.0,0.0,0.003114931,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441272,2026-04-15 17:08,0,0.0,0.0,0.0,0.003455423,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441273,2026-04-15 17:13,0,0.0,0.0,0.0,0.00195325,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441274,2026-04-15 17:18,0,0.0,0.0,0.0,0.001022972,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441275,2026-04-15 17:28,0,0.0,0.0,0.0,0.005260509,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441276,2026-04-15 17:33,0,0.0,0.0,0.0,0.008662968,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441277,2026-04-15 17:38,0,0.0,0.0,0.0,0.007430347,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441278,2026-04-15 17:48,0,0.0,0.0,0.0,0.001956307,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441279,2026-04-15 17:53,0,0.0,0.0,0.0,0.002006908,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441280,2026-04-15 18:02,0,0.0,0.0,0.0,0.001912413,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441281,2026-04-15 18:07,0,0.0,0.0,0.0,0.00158592,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441282,2026-04-15 18:12,0,0.0,0.0,0.0,0.000572099,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441283,2026-04-15 18:21,0,0.0,0.0,0.0,0.00122878,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441284,2026-04-15 18:27,0,0.0,0.0,0.0,0.000327721,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441285,2026-04-15 18:32,0,0.0,0.0,0.0,0.001151467,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441286,2026-04-15 18:37,0,0.0,0.0,0.0,0.000410452,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441287,2026-04-15 18:42,0,0.0,0.0,0.0,0.002840062,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441288,2026-04-15 18:52,0,0.0,0.0,0.0,0.00578002,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441289,2026-04-15 18:57,0,0.0,0.0,0.0,0.004633993,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441290,2026-04-15 19:03,0,0.0,0.0,0.0,0.003126325,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441291,2026-04-15 19:08,0,0.0,0.0,0.0,0.002841195,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441292,2026-04-15 19:18,0,0.0,0.0,0.0,0.002548794,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441293,2026-04-15 19:23,0,0.0,0.0,0.0,0.003189348,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441294,2026-04-15 19:28,0,0.0,0.0,0.0,0.004860489,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441295,2026-04-15 19:43,0,0.0,0.0,0.0,0.004607616,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441300,2026-04-15 20:13,0,0.0,0.0,0.0,0.010136034,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441302,2026-04-15 20:18,0,0.0,0.0,0.0,0.078754772,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441303,2026-04-15 20:27,0,0.0,0.0,0.0,0.038911585,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441304,2026-04-15 20:32,0,0.0,0.0,0.0,0.011056316,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441305,2026-04-15 20:37,0,0.0,0.0,0.0,0.007882667,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441306,2026-04-15 20:47,0,0.0,0.0,0.0,0.004912198,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441307,2026-04-15 20:52,0,0.0,0.0,0.0,0.005436413,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441308,2026-04-15 21:02,0,0.0,0.0,0.0,0.002647901,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441309,2026-04-15 21:07,0,0.0,0.0,0.0,0.003173189,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441310,2026-04-15 21:12,0,0.0,0.0,0.0,0.00258394,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441311,2026-04-15 21:16,0,0.0,0.0,0.0,0.003835227,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441312,2026-04-15 21:22,0,0.0,0.0,0.0,0.001584521,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441313,2026-04-15 21:31,0,0.0,0.0,0.0,0.001148369,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441314,2026-04-15 21:36,0,0.0,0.0,0.0,0.000438983,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441315,2026-04-15 21:41,0,0.0,0.0,0.0,0.001525683,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441316,2026-04-15 21:50,0,0.0,0.0,0.0,0.001383029,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441317,2026-04-15 21:55,0,0.0,0.0,0.0,0.001091233,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441318,2026-04-15 22:00,0,0.0,0.0,0.0,0.003089761,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441319,2026-04-15 22:09,0,0.0,0.0,0.0,0.001908699,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441320,2026-04-15 22:18,0,0.0,0.0,0.0,0.003533315,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441321,2026-04-15 22:23,0,0.0,0.0,0.0,0.001870832,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441322,2026-04-15 22:28,0,0.0,0.0,0.0,0.001001713,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441323,2026-04-15 22:37,0,0.0,0.0,0.0,0.0009463,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441324,2026-04-15 22:43,0,0.0,0.0,0.0,0.002125956,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441325,2026-04-15 22:47,0,0.0,0.0,0.0,0.001004663,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
441326,2026-04-15 22:52,0,0.0,0.0,0.0,0.00077275,0.9521,0.0000,HEALTHY,0.0000,HEALTHY,0.0000,False
